RunID_vial,_out_crystalscore,_rxn_M_acid,_rxn_M_inorganic,_rxn_M_organic,_rxn_organic_inchikey,_rxn_temperatureC_actual_bulk,_rxn_mixingtime1S,_rxn_mixingtime2S,_rxn_reactiontimeS,_rxn_stirrateRPM,_feat_AtomCount_C,_feat_AtomCount_N,_feat_AvgPol,_feat_MolPol,_feat_Refractivity,_feat_AliphaticRingCount,_feat_AromaticRingCount,_feat_Aliphatic AtomCount,_feat_AromaticAtomCount,_feat_BondCount,_feat_CarboaliphaticRingCount,_feat_CarboaromaticRingCount,_feat_CarboRingCount,_feat_ChainAtomCount,_feat_ChiralCenterCount,_feat_RingAtomCount,_feat_SmallestRingSize,_feat_LargestRingSize,_feat_HeteroaliphaticRingCount,_feat_HeteroaromaticRing Count,_feat_RotatableBondCount,_feat_BalabanIndex,_feat_CyclomaticNumber,_feat_HyperWienerIndex,_feat_WienerIndex,_feat_WienerPolarity,_feat_MinimalProjectionArea,_feat_MaximalProjectionArea,_feat_MinimalProjectionRadius,_feat_MaximalProjectionRadius,_feat_LengthPerpendicularToTheMinArea,_feat_LengthPerpendicularToTheMaxArea,_feat_VanderWaalsVolume,_feat_VanderWaalsSurfaceArea,_feat_ASA,_feat_ASA+,_feat_ASA-,_feat_ASA_H,_feat_ASA_P,_feat_PolarSurfaceArea,_feat_acceptorcount,_feat_Accsitecount,_feat_donorcount,_feat_donsitecount,_feat_fr_NH2,_feat_fr_NH1,_feat_fr_NH0,_feat_fr_quatN,_feat_fr_ArN,_feat_fr_Ar_NH,_feat_fr_Imine,_feat_fr_amidine,_feat_fr_dihydropyridine,_feat_fr_guanido,_feat_fr_piperdine,_feat_fr_piperzine,_feat_fr_pyridine,_feat_maximalprojectionsize,_feat_minimalprojectionsize,_feat_molsurfaceareaVDWp,_feat_msareaVDWp,_feat_molsurfaceareaASAp,_feat_msareaASAp,_feat_ProtPolarSurfaceArea,_feat_Protpsa,_feat_Hacceptorcount,_feat_Hdonorcount
2019-02-19T00_39_49.082039+00_00_LBL_G3,4,8.09858305,0.571632966,1.143883424,XFYICZOIWSBQSK-UHFFFAOYSA-N,67,900,1200,12600,750,2,1,6.09,5.88,25.96,0,0,3,0,10,0,0,0,3,0,0,0,0,0,0,0,1.63,0,5,4,0,17.09,22.85,2.59,3.3,6.59,5.17,59.49,112.02,215.57,154.04,61.53,164.65,50.92,27.64,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,5.17,6.59,112.02,112.02,154.04,154.04,27.64,27.64,0,1
2019-02-19T00_39_49.082039+00_00_LBL_G4,1,8.596039011,0.07318203,1.862741116,XFYICZOIWSBQSK-UHFFFAOYSA-N,67,900,1200,12600,750,2,1,6.09,5.88,25.96,0,0,3,0,10,0,0,0,3,0,0,0,0,0,0,0,1.63,0,5,4,0,17.09,22.85,2.59,3.3,6.59,5.17,59.49,112.02,215.57,154.04,61.53,164.65,50.92,27.64,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,5.17,6.59,112.02,112.02,154.04,154.04,27.64,27.64,0,1
2019-02-19T00_39_49.082039+00_00_LBL_G5,4,7.298327808,0.706365678,1.413494391,XFYICZOIWSBQSK-UHFFFAOYSA-N,67,900,1200,12600,750,2,1,6.09,5.88,25.96,0,0,3,0,10,0,0,0,3,0,0,0,0,0,0,0,1.63,0,5,4,0,17.09,22.85,2.59,3.3,6.59,5.17,59.49,112.02,215.57,154.04,61.53,164.65,50.92,27.64,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,5.17,6.59,112.02,112.02,154.04,154.04,27.64,27.64,0,1
2019-02-19T00_39_49.082039+00_00_LBL_G6,1,7.298327808,0.313940301,0.743261443,XFYICZOIWSBQSK-UHFFFAOYSA-N,67,900,1200,12600,750,2,1,6.09,5.88,25.96,0,0,3,0,10,0,0,0,3,0,0,0,0,0,0,0,1.63,0,5,4,0,17.09,22.85,2.59,3.3,6.59,5.17,59.49,112.02,215.57,154.04,61.53,164.65,50.92,27.64,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,5.17,6.59,112.02,112.02,154.04,154.04,27.64,27.64,0,1
2019-02-19T00_39_49.082039+00_00_LBL_G7,3,8.350718263,0.623149996,1.681925368,XFYICZOIWSBQSK-UHFFFAOYSA-N,67,900,1200,12600,750,2,1,6.09,5.88,25.96,0,0,3,0,10,0,0,0,3,0,0,0,0,0,0,0,1.63,0,5,4,0,17.09,22.85,2.59,3.3,6.59,5.17,59.49,112.02,215.57,154.04,61.53,164.65,50.92,27.64,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,5.17,6.59,112.02,112.02,154.04,154.04,27.64,27.64,0,1
2019-02-19T00_39_49.082039+00_00_LBL_G8,1,3.889732101,0.426953453,1.579072014,XFYICZOIWSBQSK-UHFFFAOYSA-N,67,900,1200,12600,750,2,1,6.09,5.88,25.96,0,0,3,0,10,0,0,0,3,0,0,0,0,0,0,0,1.63,0,5,4,0,17.09,22.85,2.59,3.3,6.59,5.17,59.49,112.02,215.57,154.04,61.53,164.65,50.92,27.64,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,5.17,6.59,112.02,112.02,154.04,154.04,27.64,27.64,0,1
2019-02-19T00_39_49.082039+00_00_LBL_H1,1,0,0.519885139,2.945422655,XFYICZOIWSBQSK-UHFFFAOYSA-N,67,900,1200,12600,750,2,1,6.09,5.88,25.96,0,0,3,0,10,0,0,0,3,0,0,0,0,0,0,0,1.63,0,5,4,0,17.09,22.85,2.59,3.3,6.59,5.17,59.49,112.02,215.57,154.04,61.53,164.65,50.92,27.64,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,5.17,6.59,112.02,112.02,154.04,154.04,27.64,27.64,0,1
2019-02-19T00_39_49.082039+00_00_LBL_H2,1,8.834817872,0.086647523,0.967176472,XFYICZOIWSBQSK-UHFFFAOYSA-N,67,900,1200,12600,750,2,1,6.09,5.88,25.96,0,0,3,0,10,0,0,0,3,0,0,0,0,0,0,0,1.63,0,5,4,0,17.09,22.85,2.59,3.3,6.59,5.17,59.49,112.02,215.57,154.04,61.53,164.65,50.92,27.64,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,5.17,6.59,112.02,112.02,154.04,154.04,27.64,27.64,0,1
2019-02-19T00_39_49.082039+00_00_LBL_H3,1,8.596039011,0.014636406,0.19019156,XFYICZOIWSBQSK-UHFFFAOYSA-N,67,900,1200,12600,750,2,1,6.09,5.88,25.96,0,0,3,0,10,0,0,0,3,0,0,0,0,0,0,0,1.63,0,5,4,0,17.09,22.85,2.59,3.3,6.59,5.17,59.49,112.02,215.57,154.04,61.53,164.65,50.92,27.64,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,5.17,6.59,112.02,112.02,154.04,154.04,27.64,27.64,0,1
2019-02-19T00_39_49.082039+00_00_LBL_H4,1,8.09858305,0.105300809,0.431211986,XFYICZOIWSBQSK-UHFFFAOYSA-N,67,900,1200,12600,750,2,1,6.09,5.88,25.96,0,0,3,0,10,0,0,0,3,0,0,0,0,0,0,0,1.63,0,5,4,0,17.09,22.85,2.59,3.3,6.59,5.17,59.49,112.02,215.57,154.04,61.53,164.65,50.92,27.64,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,5.17,6.59,112.02,112.02,154.04,154.04,27.64,27.64,0,1
2019-02-19T00_39_49.082039+00_00_LBL_H5,1,8.09858305,0.030085946,1.328059947,XFYICZOIWSBQSK-UHFFFAOYSA-N,67,900,1200,12600,750,2,1,6.09,5.88,25.96,0,0,3,0,10,0,0,0,3,0,0,0,0,0,0,0,1.63,0,5,4,0,17.09,22.85,2.59,3.3,6.59,5.17,59.49,112.02,215.57,154.04,61.53,164.65,50.92,27.64,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,5.17,6.59,112.02,112.02,154.04,154.04,27.64,27.64,0,1
2019-02-19T00_39_49.082039+00_00_LBL_H6,1,7.572701033,0.092836632,1.773349201,XFYICZOIWSBQSK-UHFFFAOYSA-N,67,900,1200,12600,750,2,1,6.09,5.88,25.96,0,0,3,0,10,0,0,0,3,0,0,0,0,0,0,0,1.63,0,5,4,0,17.09,22.85,2.59,3.3,6.59,5.17,59.49,112.02,215.57,154.04,61.53,164.65,50.92,27.64,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,5.17,6.59,112.02,112.02,154.04,154.04,27.64,27.64,0,1
2019-02-19T00_39_49.082039+00_00_LBL_H7,1,2.750014865,0.089127595,0.299052659,XFYICZOIWSBQSK-UHFFFAOYSA-N,67,900,1200,12600,750,2,1,6.09,5.88,25.96,0,0,3,0,10,0,0,0,3,0,0,0,0,0,0,0,1.63,0,5,4,0,17.09,22.85,2.59,3.3,6.59,5.17,59.49,112.02,215.57,154.04,61.53,164.65,50.92,27.64,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,5.17,6.59,112.02,112.02,154.04,154.04,27.64,27.64,0,1
2019-02-19T00_39_49.082039+00_00_LBL_H8,1,4.921022333,0.134063757,0.740149462,XFYICZOIWSBQSK-UHFFFAOYSA-N,67,900,1200,12600,750,2,1,6.09,5.88,25.96,0,0,3,0,10,0,0,0,3,0,0,0,0,0,0,0,1.63,0,5,4,0,17.09,22.85,2.59,3.3,6.59,5.17,59.49,112.02,215.57,154.04,61.53,164.65,50.92,27.64,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,5.17,6.59,112.02,112.02,154.04,154.04,27.64,27.64,0,1
2019-02-25T18_10_13.318090+00_00_LBL_A1,1,1.963292861,0.457036152,2.794235418,XFYICZOIWSBQSK-UHFFFAOYSA-N,67,900,1200,12600,750,2,1,6.09,5.88,25.96,0,0,3,0,10,0,0,0,3,0,0,0,0,0,0,0,1.63,0,5,4,0,17.09,22.85,2.59,3.3,6.59,5.17,59.49,112.02,215.57,154.04,61.53,164.65,50.92,27.64,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,5.17,6.59,112.02,112.02,154.04,154.04,27.64,27.64,0,1
2019-02-25T18_10_13.318090+00_00_LBL_A2,1,1.500252092,0.169330718,1.028309817,XFYICZOIWSBQSK-UHFFFAOYSA-N,67,900,1200,12600,750,2,1,6.09,5.88,25.96,0,0,3,0,10,0,0,0,3,0,0,0,0,0,0,0,1.63,0,5,4,0,17.09,22.85,2.59,3.3,6.59,5.17,59.49,112.02,215.57,154.04,61.53,164.65,50.92,27.64,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,5.17,6.59,112.02,112.02,154.04,154.04,27.64,27.64,0,1
2019-02-25T18_10_13.318090+00_00_LBL_A3,1,6.425322089,0.390935882,1.399869068,XFYICZOIWSBQSK-UHFFFAOYSA-N,67,900,1200,12600,750,2,1,6.09,5.88,25.96,0,0,3,0,10,0,0,0,3,0,0,0,0,0,0,0,1.63,0,5,4,0,17.09,22.85,2.59,3.3,6.59,5.17,59.49,112.02,215.57,154.04,61.53,164.65,50.92,27.64,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,5.17,6.59,112.02,112.02,154.04,154.04,27.64,27.64,0,1
2019-02-25T18_10_13.318090+00_00_LBL_A4,1,0.519695169,0.505917024,2.446924953,XFYICZOIWSBQSK-UHFFFAOYSA-N,67,900,1200,12600,750,2,1,6.09,5.88,25.96,0,0,3,0,10,0,0,0,3,0,0,0,0,0,0,0,1.63,0,5,4,0,17.09,22.85,2.59,3.3,6.59,5.17,59.49,112.02,215.57,154.04,61.53,164.65,50.92,27.64,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,5.17,6.59,112.02,112.02,154.04,154.04,27.64,27.64,0,1
2019-02-25T18_10_13.318090+00_00_LBL_A5,2,5.797849229,0.753720131,1.83220583,XFYICZOIWSBQSK-UHFFFAOYSA-N,67,900,1200,12600,750,2,1,6.09,5.88,25.96,0,0,3,0,10,0,0,0,3,0,0,0,0,0,0,0,1.63,0,5,4,0,17.09,22.85,2.59,3.3,6.59,5.17,59.49,112.02,215.57,154.04,61.53,164.65,50.92,27.64,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,5.17,6.59,112.02,112.02,154.04,154.04,27.64,27.64,0,1
2019-02-25T18_10_13.318090+00_00_LBL_A6,1,3.655786706,0.328808141,0.800918272,XFYICZOIWSBQSK-UHFFFAOYSA-N,67,900,1200,12600,750,2,1,6.09,5.88,25.96,0,0,3,0,10,0,0,0,3,0,0,0,0,0,0,0,1.63,0,5,4,0,17.09,22.85,2.59,3.3,6.59,5.17,59.49,112.02,215.57,154.04,61.53,164.65,50.92,27.64,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,5.17,6.59,112.02,112.02,154.04,154.04,27.64,27.64,0,1
2019-02-25T18_10_13.318090+00_00_LBL_A7,1,2.839762888,0.260421574,1.391631031,XFYICZOIWSBQSK-UHFFFAOYSA-N,67,900,1200,12600,750,2,1,6.09,5.88,25.96,0,0,3,0,10,0,0,0,3,0,0,0,0,0,0,0,1.63,0,5,4,0,17.09,22.85,2.59,3.3,6.59,5.17,59.49,112.02,215.57,154.04,61.53,164.65,50.92,27.64,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,5.17,6.59,112.02,112.02,154.04,154.04,27.64,27.64,0,1
2019-02-25T18_10_13.318090+00_00_LBL_A8,1,2.839762888,0.761232292,1.530889324,XFYICZOIWSBQSK-UHFFFAOYSA-N,67,900,1200,12600,750,2,1,6.09,5.88,25.96,0,0,3,0,10,0,0,0,3,0,0,0,0,0,0,0,1.63,0,5,4,0,17.09,22.85,2.59,3.3,6.59,5.17,59.49,112.02,215.57,154.04,61.53,164.65,50.92,27.64,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,5.17,6.59,112.02,112.02,154.04,154.04,27.64,27.64,0,1
2019-02-25T18_10_13.318090+00_00_LBL_A9,2,5.862355784,0.728656193,1.503229185,XFYICZOIWSBQSK-UHFFFAOYSA-N,67,900,1200,12600,750,2,1,6.09,5.88,25.96,0,0,3,0,10,0,0,0,3,0,0,0,0,0,0,0,1.63,0,5,4,0,17.09,22.85,2.59,3.3,6.59,5.17,59.49,112.02,215.57,154.04,61.53,164.65,50.92,27.64,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,5.17,6.59,112.02,112.02,154.04,154.04,27.64,27.64,0,1
2019-02-25T18_10_13.318090+00_00_LBL_B1,1,0.519695169,0.087985569,2.559431231,XFYICZOIWSBQSK-UHFFFAOYSA-N,67,900,1200,12600,750,2,1,6.09,5.88,25.96,0,0,3,0,10,0,0,0,3,0,0,0,0,0,0,0,1.63,0,5,4,0,17.09,22.85,2.59,3.3,6.59,5.17,59.49,112.02,215.57,154.04,61.53,164.65,50.92,27.64,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,5.17,6.59,112.02,112.02,154.04,154.04,27.64,27.64,0,1
2019-02-25T18_10_13.318090+00_00_LBL_B2,1,2.839762888,0.16025943,0.683919879,XFYICZOIWSBQSK-UHFFFAOYSA-N,67,900,1200,12600,750,2,1,6.09,5.88,25.96,0,0,3,0,10,0,0,0,3,0,0,0,0,0,0,0,1.63,0,5,4,0,17.09,22.85,2.59,3.3,6.59,5.17,59.49,112.02,215.57,154.04,61.53,164.65,50.92,27.64,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,5.17,6.59,112.02,112.02,154.04,154.04,27.64,27.64,0,1
2019-02-25T18_10_13.318090+00_00_LBL_B3,1,1.963292861,0.851749192,2.087945894,XFYICZOIWSBQSK-UHFFFAOYSA-N,67,900,1200,12600,750,2,1,6.09,5.88,25.96,0,0,3,0,10,0,0,0,3,0,0,0,0,0,0,0,1.63,0,5,4,0,17.09,22.85,2.59,3.3,6.59,5.17,59.49,112.02,215.57,154.04,61.53,164.65,50.92,27.64,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,5.17,6.59,112.02,112.02,154.04,154.04,27.64,27.64,0,1
2019-02-25T18_10_13.318090+00_00_LBL_B4,1,2.409495783,0.407933094,2.735033536,XFYICZOIWSBQSK-UHFFFAOYSA-N,67,900,1200,12600,750,2,1,6.09,5.88,25.96,0,0,3,0,10,0,0,0,3,0,0,0,0,0,0,0,1.63,0,5,4,0,17.09,22.85,2.59,3.3,6.59,5.17,59.49,112.02,215.57,154.04,61.53,164.65,50.92,27.64,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,5.17,6.59,112.02,112.02,154.04,154.04,27.64,27.64,0,1
2019-02-25T18_10_13.318090+00_00_LBL_B5,1,6.425322089,0.135977698,2.544041967,XFYICZOIWSBQSK-UHFFFAOYSA-N,67,900,1200,12600,750,2,1,6.09,5.88,25.96,0,0,3,0,10,0,0,0,3,0,0,0,0,0,0,0,1.63,0,5,4,0,17.09,22.85,2.59,3.3,6.59,5.17,59.49,112.02,215.57,154.04,61.53,164.65,50.92,27.64,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,5.17,6.59,112.02,112.02,154.04,154.04,27.64,27.64,0,1
2019-02-25T18_10_13.318090+00_00_LBL_B6,1,0,0.740398566,2.38004119,XFYICZOIWSBQSK-UHFFFAOYSA-N,67,900,1200,12600,750,2,1,6.09,5.88,25.96,0,0,3,0,10,0,0,0,3,0,0,0,0,0,0,0,1.63,0,5,4,0,17.09,22.85,2.59,3.3,6.59,5.17,59.49,112.02,215.57,154.04,61.53,164.65,50.92,27.64,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,5.17,6.59,112.02,112.02,154.04,154.04,27.64,27.64,0,1
2019-02-25T18_10_13.318090+00_00_LBL_B7,1,2.839762888,0.540875576,1.449364541,XFYICZOIWSBQSK-UHFFFAOYSA-N,67,900,1200,12600,750,2,1,6.09,5.88,25.96,0,0,3,0,10,0,0,0,3,0,0,0,0,0,0,0,1.63,0,5,4,0,17.09,22.85,2.59,3.3,6.59,5.17,59.49,112.02,215.57,154.04,61.53,164.65,50.92,27.64,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,5.17,6.59,112.02,112.02,154.04,154.04,27.64,27.64,0,1
2019-02-25T18_10_13.318090+00_00_LBL_B8,3,6.725010619,0.515700494,1.919695097,XFYICZOIWSBQSK-UHFFFAOYSA-N,67,900,1200,12600,750,2,1,6.09,5.88,25.96,0,0,3,0,10,0,0,0,3,0,0,0,0,0,0,0,1.63,0,5,4,0,17.09,22.85,2.59,3.3,6.59,5.17,59.49,112.02,215.57,154.04,61.53,164.65,50.92,27.64,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,5.17,6.59,112.02,112.02,154.04,154.04,27.64,27.64,0,1
2019-02-25T18_10_13.318090+00_00_LBL_B9,2,6.725010619,0.59439505,1.467398568,XFYICZOIWSBQSK-UHFFFAOYSA-N,67,900,1200,12600,750,2,1,6.09,5.88,25.96,0,0,3,0,10,0,0,0,3,0,0,0,0,0,0,0,1.63,0,5,4,0,17.09,22.85,2.59,3.3,6.59,5.17,59.49,112.02,215.57,154.04,61.53,164.65,50.92,27.64,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,5.17,6.59,112.02,112.02,154.04,154.04,27.64,27.64,0,1
2019-02-25T18_10_13.318090+00_00_LBL_C1,1,2.409495783,0.367139785,1.990231068,XFYICZOIWSBQSK-UHFFFAOYSA-N,67,900,1200,12600,750,2,1,6.09,5.88,25.96,0,0,3,0,10,0,0,0,3,0,0,0,0,0,0,0,1.63,0,5,4,0,17.09,22.85,2.59,3.3,6.59,5.17,59.49,112.02,215.57,154.04,61.53,164.65,50.92,27.64,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,5.17,6.59,112.02,112.02,154.04,154.04,27.64,27.64,0,1
2019-02-25T18_10_13.318090+00_00_LBL_C2,1,1.019402062,0.302027387,0.607397384,XFYICZOIWSBQSK-UHFFFAOYSA-N,67,900,1200,12600,750,2,1,6.09,5.88,25.96,0,0,3,0,10,0,0,0,3,0,0,0,0,0,0,0,1.63,0,5,4,0,17.09,22.85,2.59,3.3,6.59,5.17,59.49,112.02,215.57,154.04,61.53,164.65,50.92,27.64,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,5.17,6.59,112.02,112.02,154.04,154.04,27.64,27.64,0,1
2019-02-25T18_10_13.318090+00_00_LBL_C3,1,0.519695169,0.219963923,0.521778451,XFYICZOIWSBQSK-UHFFFAOYSA-N,67,900,1200,12600,750,2,1,6.09,5.88,25.96,0,0,3,0,10,0,0,0,3,0,0,0,0,0,0,0,1.63,0,5,4,0,17.09,22.85,2.59,3.3,6.59,5.17,59.49,112.02,215.57,154.04,61.53,164.65,50.92,27.64,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,5.17,6.59,112.02,112.02,154.04,154.04,27.64,27.64,0,1
2019-02-25T18_10_13.318090+00_00_LBL_C4,1,0.519695169,1.055826833,2.202754964,XFYICZOIWSBQSK-UHFFFAOYSA-N,67,900,1200,12600,750,2,1,6.09,5.88,25.96,0,0,3,0,10,0,0,0,3,0,0,0,0,0,0,0,1.63,0,5,4,0,17.09,22.85,2.59,3.3,6.59,5.17,59.49,112.02,215.57,154.04,61.53,164.65,50.92,27.64,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,5.17,6.59,112.02,112.02,154.04,154.04,27.64,27.64,0,1
2019-02-25T18_10_13.318090+00_00_LBL_C5,2,7.839345436,0.647809245,1.30278795,XFYICZOIWSBQSK-UHFFFAOYSA-N,67,900,1200,12600,750,2,1,6.09,5.88,25.96,0,0,3,0,10,0,0,0,3,0,0,0,0,0,0,0,1.63,0,5,4,0,17.09,22.85,2.59,3.3,6.59,5.17,59.49,112.02,215.57,154.04,61.53,164.65,50.92,27.64,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,5.17,6.59,112.02,112.02,154.04,154.04,27.64,27.64,0,1
2019-02-25T18_10_13.318090+00_00_LBL_C6,1,1.500252092,0.380994116,2.065334127,XFYICZOIWSBQSK-UHFFFAOYSA-N,67,900,1200,12600,750,2,1,6.09,5.88,25.96,0,0,3,0,10,0,0,0,3,0,0,0,0,0,0,0,1.63,0,5,4,0,17.09,22.85,2.59,3.3,6.59,5.17,59.49,112.02,215.57,154.04,61.53,164.65,50.92,27.64,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,5.17,6.59,112.02,112.02,154.04,154.04,27.64,27.64,0,1
2019-02-25T18_10_13.318090+00_00_LBL_C7,1,5.797849229,0.262925627,1.414748221,XFYICZOIWSBQSK-UHFFFAOYSA-N,67,900,1200,12600,750,2,1,6.09,5.88,25.96,0,0,3,0,10,0,0,0,3,0,0,0,0,0,0,0,1.63,0,5,4,0,17.09,22.85,2.59,3.3,6.59,5.17,59.49,112.02,215.57,154.04,61.53,164.65,50.92,27.64,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,5.17,6.59,112.02,112.02,154.04,154.04,27.64,27.64,0,1
2019-02-25T18_10_13.318090+00_00_LBL_C8,2,5.797849229,0.771248507,1.551032605,XFYICZOIWSBQSK-UHFFFAOYSA-N,67,900,1200,12600,750,2,1,6.09,5.88,25.96,0,0,3,0,10,0,0,0,3,0,0,0,0,0,0,0,1.63,0,5,4,0,17.09,22.85,2.59,3.3,6.59,5.17,59.49,112.02,215.57,154.04,61.53,164.65,50.92,27.64,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,5.17,6.59,112.02,112.02,154.04,154.04,27.64,27.64,0,1
2019-02-25T18_10_13.318090+00_00_LBL_C9,1,3.889732101,0.323527143,1.549149309,XFYICZOIWSBQSK-UHFFFAOYSA-N,67,900,1200,12600,750,2,1,6.09,5.88,25.96,0,0,3,0,10,0,0,0,3,0,0,0,0,0,0,0,1.63,0,5,4,0,17.09,22.85,2.59,3.3,6.59,5.17,59.49,112.02,215.57,154.04,61.53,164.65,50.92,27.64,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,5.17,6.59,112.02,112.02,154.04,154.04,27.64,27.64,0,1
2019-02-25T18_10_13.318090+00_00_LBL_D1,1,2.839762888,0.340551289,2.059055622,XFYICZOIWSBQSK-UHFFFAOYSA-N,67,900,1200,12600,750,2,1,6.09,5.88,25.96,0,0,3,0,10,0,0,0,3,0,0,0,0,0,0,0,1.63,0,5,4,0,17.09,22.85,2.59,3.3,6.59,5.17,59.49,112.02,215.57,154.04,61.53,164.65,50.92,27.64,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,5.17,6.59,112.02,112.02,154.04,154.04,27.64,27.64,0,1
2019-02-25T18_10_13.318090+00_00_LBL_D2,1,2.839762888,0.220356716,2.034312689,XFYICZOIWSBQSK-UHFFFAOYSA-N,67,900,1200,12600,750,2,1,6.09,5.88,25.96,0,0,3,0,10,0,0,0,3,0,0,0,0,0,0,0,1.63,0,5,4,0,17.09,22.85,2.59,3.3,6.59,5.17,59.49,112.02,215.57,154.04,61.53,164.65,50.92,27.64,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,5.17,6.59,112.02,112.02,154.04,154.04,27.64,27.64,0,1
2019-02-25T18_10_13.318090+00_00_LBL_D3,1,2.839762888,0.120194572,1.181950581,XFYICZOIWSBQSK-UHFFFAOYSA-N,67,900,1200,12600,750,2,1,6.09,5.88,25.96,0,0,3,0,10,0,0,0,3,0,0,0,0,0,0,0,1.63,0,5,4,0,17.09,22.85,2.59,3.3,6.59,5.17,59.49,112.02,215.57,154.04,61.53,164.65,50.92,27.64,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,5.17,6.59,112.02,112.02,154.04,154.04,27.64,27.64,0,1
2019-02-25T18_10_13.318090+00_00_LBL_D4,1,4.417408936,0.205666268,1.966195623,XFYICZOIWSBQSK-UHFFFAOYSA-N,67,900,1200,12600,750,2,1,6.09,5.88,25.96,0,0,3,0,10,0,0,0,3,0,0,0,0,0,0,0,1.63,0,5,4,0,17.09,22.85,2.59,3.3,6.59,5.17,59.49,112.02,215.57,154.04,61.53,164.65,50.92,27.64,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,5.17,6.59,112.02,112.02,154.04,154.04,27.64,27.64,0,1
2019-02-25T18_10_13.318090+00_00_LBL_D5,1,4.417408936,0.0560908,0.720336387,XFYICZOIWSBQSK-UHFFFAOYSA-N,67,900,1200,12600,750,2,1,6.09,5.88,25.96,0,0,3,0,10,0,0,0,3,0,0,0,0,0,0,0,1.63,0,5,4,0,17.09,22.85,2.59,3.3,6.59,5.17,59.49,112.02,215.57,154.04,61.53,164.65,50.92,27.64,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,5.17,6.59,112.02,112.02,154.04,154.04,27.64,27.64,0,1
2019-02-25T18_10_13.318090+00_00_LBL_D6,1,4.779491636,0.570103218,1.544898865,XFYICZOIWSBQSK-UHFFFAOYSA-N,67,900,1200,12600,750,2,1,6.09,5.88,25.96,0,0,3,0,10,0,0,0,3,0,0,0,0,0,0,0,1.63,0,5,4,0,17.09,22.85,2.59,3.3,6.59,5.17,59.49,112.02,215.57,154.04,61.53,164.65,50.92,27.64,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,5.17,6.59,112.02,112.02,154.04,154.04,27.64,27.64,0,1
